DATETIME,DUID,PERIODID,LOCAL_PRICE_ADJUSTMENT,LOCALLY_CONSTRAINED
2025/08/14 02:00:00,DARLSF1,73.0,160.55,2.0
2025/08/14 02:30:00,DARLSF1,74.0,146.56,2.0
2025/08/14 03:00:00,DARLSF1,75.0,104.51,2.0
2025/08/14 03:30:00,DARLSF1,76.0,134.68,2.0
2025/08/14 04:00:00,DARLSF1,77.0,109.94,2.0
2025/08/13 06:00:00,DEVILS_G,33.0,-341.05,1.0
2025/08/12 14:00:00,DPNTB1,1.0,15.35,2.0
2025/08/12 14:30:00,DPNTB1,2.0,10.43,2.0
2025/08/12 15:00:00,DPNTB1,3.0,1.41,2.0
2025/08/12 16:00:00,DPNTB1,5.0,41.43,2.0
2025/08/12 16:30:00,DPNTB1,6.0,44.84,2.0
2025/08/12 17:00:00,DPNTB1,7.0,58.84,2.0
2025/08/12 17:30:00,DPNTB1,8.0,17.06,2.0
2025/08/12 18:00:00,DPNTB1,9.0,57.37,2.0
2025/08/12 18:30:00,DPNTB1,10.0,2.15,2.0
2025/08/12 19:00:00,DPNTB1,11.0,60.82,2.0
2025/08/12 19:30:00,DPNTB1,12.0,0.71,2.0
2025/08/12 21:00:00,DPNTB1,15.0,9.6,2.0
2025/08/12 21:30:00,DPNTB1,16.0,50.36,2.0
2025/08/12 22:00:00,DPNTB1,17.0,28.17,2.0
2025/08/12 22:30:00,DPNTB1,18.0,25.1,2.0
2025/08/12 23:00:00,DPNTB1,19.0,28.21,2.0
2025/08/12 23:30:00,DPNTB1,20.0,26.39,2.0
2025/08/13 00:00:00,DPNTB1,21.0,5.42,2.0
2025/08/13 00:30:00,DPNTB1,22.0,49.49,2.0
2025/08/13 01:00:00,DPNTB1,23.0,59.93,2.0
2025/08/13 01:30:00,DPNTB1,24.0,45.64,2.0
2025/08/13 02:00:00,DPNTB1,25.0,33.78,2.0
2025/08/13 02:30:00,DPNTB1,26.0,45.58,2.0
2025/08/13 03:00:00,DPNTB1,27.0,36.1,2.0
2025/08/13 03:30:00,DPNTB1,28.0,51.05,2.0
2025/08/13 04:00:00,DPNTB1,29.0,46.44,2.0
2025/08/13 04:30:00,DPNTB1,30.0,108.17,2.0
2025/08/13 05:00:00,DPNTB1,31.0,91.62,2.0
2025/08/13 05:30:00,DPNTB1,32.0,117.22,2.0
2025/08/13 06:00:00,DPNTB1,33.0,130.3,2.0
2025/08/13 08:30:00,DPNTB1,38.0,30.54,2.0
2025/08/13 09:00:00,DPNTB1,39.0,134.66,2.0
2025/08/13 09:30:00,DPNTB1,40.0,182.3,2.0
2025/08/13 10:00:00,DPNTB1,41.0,98.77,2.0
2025/08/13 10:30:00,DPNTB1,42.0,28.43,2.0
2025/08/13 11:00:00,DPNTB1,43.0,-22.73,2.0
2025/08/13 11:30:00,DPNTB1,44.0,-19.13,2.0
2025/08/13 12:00:00,DPNTB1,45.0,-4.77,2.0
2025/08/13 18:00:00,DPNTB1,57.0,173.32,2.0
2025/08/13 18:30:00,DPNTB1,58.0,143.6,2.0
2025/08/13 19:00:00,DPNTB1,59.0,780.71,2.0
2025/08/13 19:30:00,DPNTB1,60.0,412.17,2.0
2025/08/13 20:00:00,DPNTB1,61.0,335.07,2.0
2025/08/13 20:30:00,DPNTB1,62.0,399.48,2.0
2025/08/13 21:00:00,DPNTB1,63.0,346.81,2.0
2025/08/13 21:30:00,DPNTB1,64.0,478.51,2.0
2025/08/13 22:00:00,DPNTB1,65.0,501.99,2.0
2025/08/13 22:30:00,DPNTB1,66.0,212.95,2.0
2025/08/13 23:00:00,DPNTB1,67.0,214.27,2.0
2025/08/13 23:30:00,DPNTB1,68.0,290.65,2.0
2025/08/14 00:00:00,DPNTB1,69.0,286.97,2.0
2025/08/14 00:30:00,DPNTB1,70.0,185.85,2.0
2025/08/14 01:00:00,DPNTB1,71.0,226.18,2.0
2025/08/14 01:30:00,DPNTB1,72.0,167.91,2.0
2025/08/14 02:00:00,DPNTB1,73.0,160.55,2.0
2025/08/14 02:30:00,DPNTB1,74.0,146.56,2.0
2025/08/14 03:00:00,DPNTB1,75.0,104.51,2.0
2025/08/14 03:30:00,DPNTB1,76.0,134.68,2.0
2025/08/14 04:00:00,DPNTB1,77.0,109.94,2.0
2025/08/12 14:00:00,FINLYSF1,1.0,15.35,2.0
2025/08/12 14:30:00,FINLYSF1,2.0,10.43,2.0
2025/08/12 15:00:00,FINLYSF1,3.0,1.41,2.0
2025/08/12 16:00:00,FINLYSF1,5.0,41.43,2.0
2025/08/12 16:30:00,FINLYSF1,6.0,44.84,2.0
2025/08/12 17:00:00,FINLYSF1,7.0,58.84,2.0
2025/08/12 17:30:00,FINLYSF1,8.0,17.06,2.0
2025/08/12 18:00:00,FINLYSF1,9.0,57.37,2.0
2025/08/12 18:30:00,FINLYSF1,10.0,2.15,2.0
2025/08/12 19:00:00,FINLYSF1,11.0,60.82,2.0
2025/08/12 19:30:00,FINLYSF1,12.0,0.71,2.0
2025/08/12 21:00:00,FINLYSF1,15.0,9.6,2.0
2025/08/12 21:30:00,FINLYSF1,16.0,50.36,2.0
2025/08/12 22:00:00,FINLYSF1,17.0,28.17,2.0
2025/08/12 22:30:00,FINLYSF1,18.0,25.1,2.0
2025/08/12 23:00:00,FINLYSF1,19.0,28.21,2.0
2025/08/12 23:30:00,FINLYSF1,20.0,26.39,2.0
2025/08/13 00:00:00,FINLYSF1,21.0,5.42,2.0
2025/08/13 00:30:00,FINLYSF1,22.0,49.49,2.0
2025/08/13 01:00:00,FINLYSF1,23.0,59.93,2.0
2025/08/13 01:30:00,FINLYSF1,24.0,45.64,2.0
2025/08/13 02:00:00,FINLYSF1,25.0,33.78,2.0
2025/08/13 02:30:00,FINLYSF1,26.0,45.58,2.0
2025/08/13 03:00:00,FINLYSF1,27.0,36.1,2.0
2025/08/13 03:30:00,FINLYSF1,28.0,51.05,2.0
2025/08/13 04:00:00,FINLYSF1,29.0,46.44,2.0
2025/08/13 04:30:00,FINLYSF1,30.0,108.17,2.0
2025/08/13 05:00:00,FINLYSF1,31.0,91.62,2.0
2025/08/13 05:30:00,FINLYSF1,32.0,117.22,2.0
2025/08/13 06:00:00,FINLYSF1,33.0,130.3,2.0
2025/08/13 08:30:00,FINLYSF1,38.0,30.54,2.0
2025/08/13 09:00:00,FINLYSF1,39.0,134.66,2.0
2025/08/13 09:30:00,FINLYSF1,40.0,182.3,2.0
2025/08/13 10:00:00,FINLYSF1,41.0,98.77,2.0
2025/08/13 10:30:00,FINLYSF1,42.0,65.54,2.0
2025/08/13 18:00:00,FINLYSF1,57.0,173.32,2.0
2025/08/13 18:30:00,FINLYSF1,58.0,143.6,2.0
2025/08/13 19:00:00,FINLYSF1,59.0,780.71,2.0
2025/08/13 19:30:00,FINLYSF1,60.0,412.17,2.0
2025/08/13 20:00:00,FINLYSF1,61.0,335.07,2.0
2025/08/13 20:30:00,FINLYSF1,62.0,399.48,2.0
2025/08/13 21:00:00,FINLYSF1,63.0,346.81,2.0
2025/08/13 21:30:00,FINLYSF1,64.0,478.51,2.0
2025/08/13 22:00:00,FINLYSF1,65.0,501.99,2.0
2025/08/13 22:30:00,FINLYSF1,66.0,212.95,2.0
2025/08/13 23:00:00,FINLYSF1,67.0,214.27,2.0
2025/08/13 23:30:00,FINLYSF1,68.0,290.65,2.0
2025/08/14 00:00:00,FINLYSF1,69.0,286.97,2.0
2025/08/14 00:30:00,FINLYSF1,70.0,185.85,2.0
2025/08/14 01:00:00,FINLYSF1,71.0,226.18,2.0
2025/08/14 01:30:00,FINLYSF1,72.0,167.91,2.0
2025/08/14 02:00:00,FINLYSF1,73.0,160.55,2.0
2025/08/14 02:30:00,FINLYSF1,74.0,146.56,2.0
2025/08/14 03:00:00,FINLYSF1,75.0,104.51,2.0
2025/08/14 03:30:00,FINLYSF1,76.0,134.68,2.0
2025/08/14 04:00:00,FINLYSF1,77.0,109.94,2.0
2025/08/13 06:00:00,FISHER,33.0,-341.05,1.0
2025/08/12 14:00:00,FLYCRKWF,1.0,528.8,2.0
2025/08/12 14:30:00,FLYCRKWF,2.0,29.13,1.0
2025/08/12 15:00:00,FLYCRKWF,3.0,29.13,1.0
2025/08/12 15:30:00,FLYCRKWF,4.0,33.15,1.0
2025/08/13 10:30:00,GANNB1,42.0,242.86,2.0
2025/08/13 11:00:00,GANNB1,43.0,148.74,2.0
2025/08/13 11:30:00,GANNB1,44.0,125.2,2.0
2025/08/13 12:00:00,GANNB1,45.0,31.21,2.0
2025/08/13 10:30:00,GANNSF1,42.0,242.86,2.0
2025/08/13 11:00:00,GANNSF1,43.0,148.74,2.0
2025/08/13 11:30:00,GANNSF1,44.0,125.2,2.0
2025/08/13 12:00:00,GANNSF1,45.0,31.21,2.0
2025/08/13 10:30:00,GIRGSF,42.0,28.56,2.0
2025/08/13 11:00:00,GIRGSF,43.0,17.49,2.0
2025/08/13 11:30:00,GIRGSF,44.0,14.72,2.0
2025/08/13 12:00:00,GIRGSF,45.0,3.67,2.0
2025/08/12 14:00:00,GNNDHSF1,1.0,-1035.88,1.0
2025/08/12 14:30:00,GNNDHSF1,2.0,-69.02,1.0
2025/08/12 14:00:00,GOONSF1,1.0,-564.17,2.0
2025/08/12 14:30:00,GOONSF1,2.0,-31.02,1.0
2025/08/12 15:00:00,GOONSF1,3.0,-31.02,1.0
2025/08/12 15:30:00,GOONSF1,4.0,-35.31,1.0
2025/08/12 15:30:00,GRANWF1,4.0,-7.24,1.0
2025/08/13 06:00:00,GRANWF1,33.0,-161.52,1.0
2025/08/14 04:00:00,GRANWF1,77.0,-0.01,1.0
2025/08/12 14:00:00,GULLRSF1,1.0,4.77,2.0
2025/08/12 14:30:00,GULLRSF1,2.0,3.24,2.0
2025/08/12 15:00:00,GULLRSF1,3.0,0.44,2.0
2025/08/12 16:00:00,GULLRSF1,5.0,12.87,2.0
2025/08/12 16:30:00,GULLRSF1,6.0,13.92,2.0
2025/08/12 17:00:00,GULLRSF1,7.0,18.27,2.0
2025/08/12 17:30:00,GULLRSF1,8.0,5.3,2.0
2025/08/12 18:00:00,GULLRSF1,9.0,17.81,2.0
2025/08/12 18:30:00,GULLRSF1,10.0,0.67,2.0
2025/08/12 19:00:00,GULLRSF1,11.0,18.89,2.0
2025/08/12 19:30:00,GULLRSF1,12.0,0.22,2.0
2025/08/12 21:00:00,GULLRSF1,15.0,2.98,2.0
2025/08/12 21:30:00,GULLRSF1,16.0,15.64,2.0
2025/08/12 22:00:00,GULLRSF1,17.0,8.75,2.0
2025/08/12 22:30:00,GULLRSF1,18.0,7.79,2.0
2025/08/12 23:00:00,GULLRSF1,19.0,8.76,2.0
2025/08/12 23:30:00,GULLRSF1,20.0,8.2,2.0
2025/08/13 00:00:00,GULLRSF1,21.0,1.68,2.0
2025/08/13 00:30:00,GULLRSF1,22.0,15.37,2.0
2025/08/13 01:00:00,GULLRSF1,23.0,18.61,2.0
2025/08/13 01:30:00,GULLRSF1,24.0,14.17,2.0
2025/08/13 02:00:00,GULLRSF1,25.0,10.49,2.0
2025/08/13 02:30:00,GULLRSF1,26.0,14.15,2.0
2025/08/13 03:00:00,GULLRSF1,27.0,11.21,2.0
2025/08/13 03:30:00,GULLRSF1,28.0,15.85,2.0
2025/08/13 04:00:00,GULLRSF1,29.0,14.42,2.0
2025/08/13 04:30:00,GULLRSF1,30.0,33.59,2.0
2025/08/13 05:00:00,GULLRSF1,31.0,28.45,2.0
2025/08/13 05:30:00,GULLRSF1,32.0,36.4,2.0
2025/08/13 06:00:00,GULLRSF1,33.0,40.46,2.0
2025/08/13 08:30:00,GULLRSF1,38.0,9.48,2.0
2025/08/13 09:00:00,GULLRSF1,39.0,41.82,2.0
2025/08/13 09:30:00,GULLRSF1,40.0,56.61,2.0
2025/08/13 10:00:00,GULLRSF1,41.0,30.67,2.0
2025/08/13 10:30:00,GULLRSF1,42.0,20.35,2.0
2025/08/13 18:00:00,GULLRSF1,57.0,53.82,2.0
2025/08/13 18:30:00,GULLRSF1,58.0,44.59,2.0
2025/08/13 19:00:00,GULLRSF1,59.0,242.43,2.0
2025/08/13 19:30:00,GULLRSF1,60.0,127.99,2.0
2025/08/13 20:00:00,GULLRSF1,61.0,104.05,2.0
2025/08/13 20:30:00,GULLRSF1,62.0,124.05,2.0
2025/08/13 21:00:00,GULLRSF1,63.0,107.69,2.0
2025/08/13 21:30:00,GULLRSF1,64.0,148.59,2.0
2025/08/13 22:00:00,GULLRSF1,65.0,155.88,2.0
2025/08/13 22:30:00,GULLRSF1,66.0,66.13,2.0
2025/08/13 23:00:00,GULLRSF1,67.0,66.54,2.0
2025/08/13 23:30:00,GULLRSF1,68.0,90.26,2.0
2025/08/14 00:00:00,GULLRSF1,69.0,89.11,2.0
2025/08/14 00:30:00,GULLRSF1,70.0,57.71,2.0
2025/08/14 01:00:00,GULLRSF1,71.0,70.24,2.0
2025/08/14 01:30:00,GULLRSF1,72.0,52.14,2.0
2025/08/14 02:00:00,GULLRSF1,73.0,49.85,2.0
2025/08/14 02:30:00,GULLRSF1,74.0,45.51,2.0
2025/08/14 03:00:00,GULLRSF1,75.0,32.45,2.0
2025/08/14 03:30:00,GULLRSF1,76.0,41.82,2.0
2025/08/14 04:00:00,GULLRSF1,77.0,34.14,2.0
2025/08/12 14:00:00,GULLRWF1,1.0,4.77,2.0
2025/08/12 14:30:00,GULLRWF1,2.0,3.24,2.0
2025/08/12 15:00:00,GULLRWF1,3.0,0.44,2.0
2025/08/12 16:00:00,GULLRWF1,5.0,12.87,2.0
2025/08/12 16:30:00,GULLRWF1,6.0,13.92,2.0
2025/08/12 17:00:00,GULLRWF1,7.0,18.27,2.0
2025/08/12 17:30:00,GULLRWF1,8.0,5.3,2.0
2025/08/12 18:00:00,GULLRWF1,9.0,17.81,2.0
2025/08/12 18:30:00,GULLRWF1,10.0,0.67,2.0
2025/08/12 19:00:00,GULLRWF1,11.0,18.89,2.0
2025/08/12 19:30:00,GULLRWF1,12.0,0.22,2.0
2025/08/12 21:00:00,GULLRWF1,15.0,2.98,2.0
2025/08/12 21:30:00,GULLRWF1,16.0,15.64,2.0
2025/08/12 22:00:00,GULLRWF1,17.0,8.75,2.0
2025/08/12 22:30:00,GULLRWF1,18.0,7.79,2.0
2025/08/12 23:00:00,GULLRWF1,19.0,8.76,2.0
2025/08/12 23:30:00,GULLRWF1,20.0,8.2,2.0
2025/08/13 00:00:00,GULLRWF1,21.0,1.68,2.0
2025/08/13 00:30:00,GULLRWF1,22.0,15.37,2.0
2025/08/13 01:00:00,GULLRWF1,23.0,18.61,2.0
2025/08/13 01:30:00,GULLRWF1,24.0,14.17,2.0
2025/08/13 02:00:00,GULLRWF1,25.0,10.49,2.0
2025/08/13 02:30:00,GULLRWF1,26.0,14.15,2.0
2025/08/13 03:00:00,GULLRWF1,27.0,11.21,2.0
2025/08/13 03:30:00,GULLRWF1,28.0,15.85,2.0
2025/08/13 04:00:00,GULLRWF1,29.0,14.42,2.0
2025/08/13 04:30:00,GULLRWF1,30.0,33.59,2.0
2025/08/13 05:00:00,GULLRWF1,31.0,28.45,2.0
2025/08/13 05:30:00,GULLRWF1,32.0,36.4,2.0
2025/08/13 06:00:00,GULLRWF1,33.0,40.46,2.0
2025/08/13 08:30:00,GULLRWF1,38.0,9.48,2.0
2025/08/13 09:00:00,GULLRWF1,39.0,41.82,2.0
2025/08/13 09:30:00,GULLRWF1,40.0,56.61,2.0
2025/08/13 10:00:00,GULLRWF1,41.0,30.67,2.0
2025/08/13 10:30:00,GULLRWF1,42.0,20.35,2.0
2025/08/13 18:00:00,GULLRWF1,57.0,53.82,2.0
2025/08/13 18:30:00,GULLRWF1,58.0,44.59,2.0
2025/08/13 19:00:00,GULLRWF1,59.0,242.43,2.0
2025/08/13 19:30:00,GULLRWF1,60.0,127.99,2.0
2025/08/13 20:00:00,GULLRWF1,61.0,104.05,2.0
2025/08/13 20:30:00,GULLRWF1,62.0,124.05,2.0
2025/08/13 21:00:00,GULLRWF1,63.0,107.69,2.0
2025/08/13 21:30:00,GULLRWF1,64.0,148.59,2.0
2025/08/13 22:00:00,GULLRWF1,65.0,155.88,2.0
2025/08/13 22:30:00,GULLRWF1,66.0,66.13,2.0
2025/08/13 23:00:00,GULLRWF1,67.0,66.54,2.0
2025/08/13 23:30:00,GULLRWF1,68.0,90.26,2.0
2025/08/14 00:00:00,GULLRWF1,69.0,89.11,2.0
2025/08/14 00:30:00,GULLRWF1,70.0,57.71,2.0
2025/08/14 01:00:00,GULLRWF1,71.0,70.24,2.0
2025/08/14 01:30:00,GULLRWF1,72.0,52.14,2.0
2025/08/14 02:00:00,GULLRWF1,73.0,49.85,2.0
2025/08/14 02:30:00,GULLRWF1,74.0,45.51,2.0
2025/08/14 03:00:00,GULLRWF1,75.0,32.45,2.0
2025/08/14 03:30:00,GULLRWF1,76.0,41.82,2.0
2025/08/14 04:00:00,GULLRWF1,77.0,34.14,2.0
2025/08/12 14:00:00,GUNNING1,1.0,4.77,2.0
2025/08/12 14:30:00,GUNNING1,2.0,3.24,2.0
2025/08/12 15:00:00,GUNNING1,3.0,0.44,2.0
2025/08/12 16:00:00,GUNNING1,5.0,12.87,2.0
2025/08/12 16:30:00,GUNNING1,6.0,13.92,2.0
2025/08/12 17:00:00,GUNNING1,7.0,18.27,2.0
2025/08/12 17:30:00,GUNNING1,8.0,5.3,2.0
2025/08/12 18:00:00,GUNNING1,9.0,17.81,2.0
2025/08/12 18:30:00,GUNNING1,10.0,0.67,2.0
2025/08/12 19:00:00,GUNNING1,11.0,18.89,2.0
2025/08/12 19:30:00,GUNNING1,12.0,0.22,2.0
2025/08/12 21:00:00,GUNNING1,15.0,2.98,2.0
2025/08/12 21:30:00,GUNNING1,16.0,15.64,2.0
2025/08/12 22:00:00,GUNNING1,17.0,8.75,2.0
2025/08/12 22:30:00,GUNNING1,18.0,7.79,2.0
2025/08/12 23:00:00,GUNNING1,19.0,8.76,2.0
2025/08/12 23:30:00,GUNNING1,20.0,8.2,2.0
2025/08/13 00:00:00,GUNNING1,21.0,1.68,2.0
2025/08/13 00:30:00,GUNNING1,22.0,15.37,2.0
2025/08/13 01:00:00,GUNNING1,23.0,18.61,2.0
2025/08/13 01:30:00,GUNNING1,24.0,14.17,2.0
2025/08/13 02:00:00,GUNNING1,25.0,10.49,2.0
2025/08/13 02:30:00,GUNNING1,26.0,14.15,2.0
2025/08/13 03:00:00,GUNNING1,27.0,11.21,2.0
2025/08/13 03:30:00,GUNNING1,28.0,15.85,2.0
2025/08/13 04:00:00,GUNNING1,29.0,14.42,2.0
2025/08/13 04:30:00,GUNNING1,30.0,33.59,2.0
2025/08/13 05:00:00,GUNNING1,31.0,28.45,2.0
2025/08/13 05:30:00,GUNNING1,32.0,36.4,2.0
2025/08/13 06:00:00,GUNNING1,33.0,40.46,2.0
2025/08/13 08:30:00,GUNNING1,38.0,9.48,2.0
2025/08/13 09:00:00,GUNNING1,39.0,41.82,2.0
2025/08/13 09:30:00,GUNNING1,40.0,56.61,2.0
2025/08/13 10:00:00,GUNNING1,41.0,30.67,2.0
2025/08/13 10:30:00,GUNNING1,42.0,20.35,2.0
2025/08/13 18:00:00,GUNNING1,57.0,53.82,2.0
2025/08/13 18:30:00,GUNNING1,58.0,44.59,2.0
2025/08/13 19:00:00,GUNNING1,59.0,242.43,2.0
2025/08/13 19:30:00,GUNNING1,60.0,127.99,2.0
2025/08/13 20:00:00,GUNNING1,61.0,104.05,2.0
2025/08/13 20:30:00,GUNNING1,62.0,124.05,2.0
2025/08/13 21:00:00,GUNNING1,63.0,107.69,2.0
2025/08/13 21:30:00,GUNNING1,64.0,148.59,2.0
2025/08/13 22:00:00,GUNNING1,65.0,155.88,2.0
2025/08/13 22:30:00,GUNNING1,66.0,66.13,2.0
2025/08/13 23:00:00,GUNNING1,67.0,66.54,2.0
2025/08/13 23:30:00,GUNNING1,68.0,90.26,2.0
2025/08/14 00:00:00,GUNNING1,69.0,89.11,2.0
2025/08/14 00:30:00,GUNNING1,70.0,57.71,2.0
2025/08/14 01:00:00,GUNNING1,71.0,70.24,2.0
2025/08/14 01:30:00,GUNNING1,72.0,52.14,2.0
2025/08/14 02:00:00,GUNNING1,73.0,49.85,2.0
2025/08/14 02:30:00,GUNNING1,74.0,45.51,2.0
2025/08/14 03:00:00,GUNNING1,75.0,32.45,2.0
2025/08/14 03:30:00,GUNNING1,76.0,41.82,2.0
2025/08/14 04:00:00,GUNNING1,77.0,34.14,2.0
2025/08/13 10:30:00,HILLSTN1,42.0,-37.11,2.0
2025/08/13 11:00:00,HILLSTN1,43.0,-22.73,2.0
2025/08/13 11:30:00,HILLSTN1,44.0,-19.13,2.0
2025/08/13 12:00:00,HILLSTN1,45.0,-4.77,2.0
2025/08/12 15:30:00,JBUTTERS,4.0,-20.71,1.0
2025/08/13 06:00:00,JBUTTERS,33.0,-341.05,1.0
2025/08/14 04:00:00,JBUTTERS,77.0,-0.02,1.0
2025/08/12 14:00:00,JEMALNG1,1.0,-477.58,2.0
2025/08/12 14:30:00,JEMALNG1,2.0,-26.25,1.0
2025/08/12 15:00:00,JEMALNG1,3.0,-26.25,1.0
2025/08/12 15:30:00,JEMALNG1,4.0,-29.88,1.0
2025/08/12 14:00:00,JUNEESF1,1.0,-77.63,1.0
2025/08/12 14:30:00,JUNEESF1,2.0,-68.01,1.0
2025/08/12 15:00:00,JUNEESF1,3.0,-68.01,1.0
2025/08/12 15:30:00,JUNEESF1,4.0,-75.89,1.0
2025/08/13 10:30:00,KARSF1,42.0,-304.52,2.0
2025/08/13 11:00:00,KARSF1,43.0,-186.5,2.0
2025/08/13 11:30:00,KARSF1,44.0,-156.99,2.0
2025/08/13 12:00:00,KARSF1,45.0,-39.13,2.0
2025/08/13 10:30:00,KERNGSP1,42.0,242.86,2.0
2025/08/13 11:00:00,KERNGSP1,43.0,148.74,2.0
2025/08/13 11:30:00,KERNGSP1,44.0,125.2,2.0
2025/08/13 12:00:00,KERNGSP1,45.0,31.21,2.0
2025/08/13 10:30:00,KIAMSF1,42.0,-195.95,2.0
2025/08/13 11:00:00,KIAMSF1,43.0,-120.01,2.0
2025/08/13 11:30:00,KIAMSF1,44.0,-101.02,2.0
2025/08/13 12:00:00,KIAMSF1,45.0,-25.18,2.0
2025/08/13 10:30:00,KIATAWF1,42.0,-105.92,2.0
2025/08/13 11:00:00,KIATAWF1,43.0,-64.87,2.0
2025/08/13 11:30:00,KIATAWF1,44.0,-54.61,2.0
2025/08/13 12:00:00,KIATAWF1,45.0,-13.61,2.0
2025/08/13 06:00:00,LEM_WIL,33.0,-341.05,1.0
2025/08/12 14:00:00,LIMOSF11,1.0,15.35,2.0
2025/08/12 14:30:00,LIMOSF11,2.0,10.43,2.0
2025/08/12 15:00:00,LIMOSF11,3.0,1.41,2.0
2025/08/12 16:00:00,LIMOSF11,5.0,41.43,2.0
2025/08/12 16:30:00,LIMOSF11,6.0,44.84,2.0
2025/08/12 17:00:00,LIMOSF11,7.0,58.84,2.0
2025/08/12 17:30:00,LIMOSF11,8.0,17.06,2.0
2025/08/12 18:00:00,LIMOSF11,9.0,57.37,2.0
2025/08/12 18:30:00,LIMOSF11,10.0,2.15,2.0
2025/08/12 19:00:00,LIMOSF11,11.0,60.82,2.0
2025/08/12 19:30:00,LIMOSF11,12.0,0.71,2.0
2025/08/12 21:00:00,LIMOSF11,15.0,9.6,2.0
2025/08/12 21:30:00,LIMOSF11,16.0,50.36,2.0
2025/08/12 22:00:00,LIMOSF11,17.0,28.17,2.0
2025/08/12 22:30:00,LIMOSF11,18.0,25.1,2.0
2025/08/12 23:00:00,LIMOSF11,19.0,28.21,2.0
2025/08/12 23:30:00,LIMOSF11,20.0,26.39,2.0
2025/08/13 00:00:00,LIMOSF11,21.0,5.42,2.0
2025/08/13 00:30:00,LIMOSF11,22.0,49.49,2.0
2025/08/13 01:00:00,LIMOSF11,23.0,59.93,2.0
2025/08/13 01:30:00,LIMOSF11,24.0,45.64,2.0
2025/08/13 02:00:00,LIMOSF11,25.0,33.78,2.0
2025/08/13 02:30:00,LIMOSF11,26.0,45.58,2.0
2025/08/13 03:00:00,LIMOSF11,27.0,36.1,2.0
2025/08/13 03:30:00,LIMOSF11,28.0,51.05,2.0
2025/08/13 04:00:00,LIMOSF11,29.0,46.44,2.0
2025/08/13 04:30:00,LIMOSF11,30.0,108.17,2.0
2025/08/13 05:00:00,LIMOSF11,31.0,91.62,2.0
2025/08/13 05:30:00,LIMOSF11,32.0,117.22,2.0
2025/08/13 06:00:00,LIMOSF11,33.0,130.3,2.0
2025/08/13 08:30:00,LIMOSF11,38.0,30.54,2.0
2025/08/13 09:00:00,LIMOSF11,39.0,134.66,2.0
2025/08/13 09:30:00,LIMOSF11,40.0,182.3,2.0
2025/08/13 10:00:00,LIMOSF11,41.0,98.77,2.0
2025/08/13 10:30:00,LIMOSF11,42.0,-131.16,2.0
2025/08/13 11:00:00,LIMOSF11,43.0,-120.47,2.0
2025/08/13 11:30:00,LIMOSF11,44.0,-101.41,2.0
2025/08/13 12:00:00,LIMOSF11,45.0,-25.28,2.0
2025/08/13 18:00:00,LIMOSF11,57.0,173.32,2.0
2025/08/13 18:30:00,LIMOSF11,58.0,143.6,2.0
2025/08/13 19:00:00,LIMOSF11,59.0,780.71,2.0
2025/08/13 19:30:00,LIMOSF11,60.0,412.17,2.0
2025/08/13 20:00:00,LIMOSF11,61.0,335.07,2.0
2025/08/13 20:30:00,LIMOSF11,62.0,399.48,2.0
